word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24
substantive,0,0,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oversight,0.0001990644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000089150397,0,0,0,0,0
exporting,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002530151,0,0,0,0,0,0,0,0,0,0,0
hampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016867673,0,0,0,0,0,0,0,0,0,0,0
maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016867673,0,0,0,0,0,0,0,0,0,0.00021591277,0
broker,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016867673,0,0,0,0,0,0,0,0,0,0,0
dredging,0,0,0,0,0,0,0.00044568245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
force's,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000084338366,0,0,0,0,0,0,0,0,0,0,0
generic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000084338366,0,0,0,0,0,0,0,0,0,0,0
insensitively,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
unaddressed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
lays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032099294,0,0,0,0,0,0,0,0
enactable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011209506,0,0,0,0,0,0,0,0,0,0
overpromise,0,0,0,0,0,0,0,0,0.000086670133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
overspend,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000084338366,0,0,0,0,0,0,0,0,0,0,0
fully-subsidized,0,0,0,0,0,0,0,0,0.000086670133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pre-natal,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pregnant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053282182,0,0,0
out-of-pocket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
umbrella,0,0,0,0,0,0,0,0,0.000086670133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
healthcare,0,0,0,0,0,0,0,0,0.00017334027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alternatives--programs,0,0.000085506627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guidelines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035236082,0,0,0,0,0,0,0,0,0
monitoring,0,0,0,0,0,0,0,0,0,0,0,0.00034602076,0,0,0,0,0,0,0,0,0,0,0,0,0
cost-based,0,0,0,0,0,0,0,0,0,0,0,0.00011534025,0,0,0,0,0,0,0,0,0,0,0,0,0
fee-for-service,0.000099532199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
providers,0,0,0,0,0,0,0,0,0.00017334027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
predetermined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
refocused,0,0,0,0,0.00017232466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
achieveable,0,0,0,0,0,0,0,0,0,0,0,0.00011534025,0,0,0,0,0,0,0,0,0,0,0,0,0
workplace,0,0,0.00059777968,0,0,0,0,0,0.0005200208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pleased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017830079,0.0020992366,0,0,0,0
immunized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019083969,0,0,0,0
measles,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mumps,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cost-sharing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
newborn,0,0,0,0,0,0,0,0,0.0002600104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chap,0,0,0,0,0,0,0,0,0.0002600104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ongoing,0,0,0,0.00012261664,0,0,0,0,0,0,0,0,0,0,0,0.00046981442,0,0,0,0,0,0,0,0,0
wic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031969309,0,0,0
pregnancies,0,0,0,0,0,0,0,0,0.000086670133,0,0,0,0,0.000084338366,0,0,0,0,0,0,0,0,0,0,0
adolescents,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000084338366,0,0,0,0,0,0,0,0,0,0,0
underserved,0,0,0,0,0,0,0,0,0.00034668053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nhsc,0,0,0,0,0,0,0,0,0.00017334027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assignees,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lady,0,0,0.00059777968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012954766,0
tireless,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021591277,0
institutionalization,0,0,0,0,0,0,0,0,0.000086670133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
community-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031969309,0,0,0
medigap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
certification,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021312873,0,0,0
toxic,0,0,0,0,0,0,0,0,0.00095337147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super-fund,0,0,0,0,0,0,0,0,0.000086670133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mph,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cap,0,0,0,0,0,0,0,0,0.00034668053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
debilitating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010656436,0,0,0
documented,0,0,0,0,0,0,0,0,0.00017334027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
addicts,0,0,0.00025619129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
addict,0,0,0.00017079419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
overdose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
adolescent,0,0,0.000085397096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
detract,0,0,0.000085397096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interdiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011520737,0,0,0,0,0,0,0
experimenting,0.000099532199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
condemns,0,0,0,0,0,0,0,0,0.000086670133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inappropriate,0.000099532199,0,0.00025619129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
life--from,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000095419847,0,0,0,0
spotlighted,0.000099532199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bills--one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000095419847,0,0,0,0
postsecondary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015009381,0,0,0,0,0,0
need-based,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
post-secondary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010656436,0,0,0
work-study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038167939,0,0,0,0
reauthorization,0,0,0,0,0,0.00045777066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
act--including,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010656436,0,0,0
springboard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010656436,0,0,0
educationally,0,0,0,0,0,0,0,0,0,0,0,0.00011534025,0,0,0,0,0,0,0,0,0,0,0,0,0
english-speaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011520737,0,0,0,0,0,0,0
museums,0,0,0,0,0.00025848699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
linkages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010656436,0,0,0
rushed,0,0,0,0,0,0,0,0,0.00017334027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reauthorizing,0.0001990644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nation--youth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010656436,0,0,0
flaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
complemented,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
unpredictable,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016867673,0,0,0,0,0,0,0,0,0,0,0
interfund,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
projected,0,0,0,0,0,0,0,0,0,0,0.00064399794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
options,0,0,0,0,0,0,0,0,0.00034668053,0,0,0,0,0,0,0,0,0,0,0,0.00085877863,0,0,0,0
unpalatable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
taxing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021312873,0,0,0
indexing,0,0,0,0,0,0,0,0,0,0,0.000064399794,0,0,0,0,0.00023490721,0,0,0,0,0,0,0,0,0
achievable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028625954,0.00010656436,0,0,0
coordinating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023490721,0,0,0,0,0,0,0,0,0
adoptive,0,0,0,0,0,0,0,0,0.00017334027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heating,0,0,0,0,0,0,0,0,0.00017334027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010656436,0,0,0
depository,0,0,0,0,0,0,0.00044568245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
renegotiated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
housing's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011520737,0,0,0,0,0,0,0
cyclicality,0,0,0,0,0,0,0,0,0,0,0.000064399794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
updating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023041475,0,0,0,0,0,0,0
brooke-cranston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
homeownership,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005636449,0,0
innovative,0,0,0,0,0,0,0.0008913649,0,0.00034668053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
affordable,0,0,0,0,0,0,0,0,0.0028601144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
governmentwide,0,0,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
occupancy,0,0,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
first-time,0,0,0,0,0,0,0,0,0.00043335067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
homebuyers,0,0,0,0,0,0,0,0,0.00043335067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
displacement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011209506,0,0,0,0,0,0,0,0,0,0
condominiums,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011209506,0,0,0,0,0,0,0,0,0,0
homebuilders,0,0,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intercity,0,0,0,0,0,0,0.00011142061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
infrastructure,0,0,0,0,0,0.00080109865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roadways,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
network,0,0,0,0,0,0,0,0,0,0,0.00012879959,0,0,0,0,0,0.00064198588,0,0,0,0,0,0,0,0
pavement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
deteriorated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
arresting,0,0,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deterioration,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reorient,0,0,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
compatibility,0,0,0,0,0,0,0,0.000091591867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
redefining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0.00011454754
categorical,0,0,0,0.00012261664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ridership,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
non-urban,0,0,0,0,0,0,0,0,0.000086670133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impoverished,0,0,0,0,0,0,0,0,0.00017334027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paratransit,0,0,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
density,0,0,0,0.00012261664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handicapped--people,0,0,0,0,0,0,0,0,0,0,0.000064399794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
autos,0.000099532199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
elderly--is,0,0,0,0,0,0,0,0,0,0,0.000064399794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
door-to-door,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
amtrak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011209506,0.00023490721,0,0,0,0,0,0,0,0,0
conrail,0,0,0,0,0,0,0,0,0.0002600104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heavily-loaded,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
locks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056047528,0,0,0,0,0,0,0,0,0,0
alton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011209506,0,0,0,0,0,0,0,0,0,0
illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038167939,0,0,0,0
soybeans,0,0,0,0,0,0,0,0,0,0,0.00012879959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
transportation's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010795639,0
state-controlled,0,0,0,0,0,0,0,0,0.000086670133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bilateral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0.00092165899,0,0,0,0,0,0,0
american-flag,0,0,0,0,0,0,0,0,0.00017334027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
officially,0,0,0,0,0,0,0,0,0.000086670133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sino-american,0,0,0,0,0,0,0,0,0.000086670133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u.s.-bulk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
seafaring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011520737,0,0,0,0,0,0,0
foreign-flag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
u.s.-flag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046082949,0,0,0,0,0,0,0
bulkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011520737,0,0,0,0,0,0,0
registry,0,0,0,0,0,0,0,0,0,0,0,0,0.000090277151,0,0,0,0,0,0,0,0,0,0,0,0
installation,0,0,0,0,0,0,0,0,0,0,0,0.00011534025,0,0.000084338366,0,0,0,0,0,0,0,0,0,0,0
fuel-efficient,0,0,0,0.00006130832,0,0.00022888533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chrysler,0,0,0,0,0,0,0,0,0,0,0,0,0.000090277151,0,0,0,0,0,0,0,0,0,0,0,0
seabed,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037576327,0,0
transshippers,0,0,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
classifications,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000084338366,0,0,0,0,0,0,0,0,0,0.00010795639,0
norfolk,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
computer,0,0,0,0,0,0,0,0,0,0,0,0.00069204152,0,0,0,0,0,0,0,0,0.00038167939,0,0,0,0
chessie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011520737,0,0,0,0,0,0,0
reactivating,0,0,0,0,0,0,0,0,0,0,0,0.00011534025,0,0,0,0,0,0,0,0,0,0,0,0,0
pier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023041475,0,0,0,0,0,0,0
newport,0,0,0,0,0,0,0,0,0,0,0,0,0.0001805543,0,0,0,0,0,0,0,0,0,0,0,0
berth,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curtis,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
berthing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010656436,0,0,0
conrail's,0,0.000085506627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
craney,0,0,0.000085397096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
portsmouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000084338366,0,0,0,0,0,0,0,0,0,0,0
mcduffie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
unloading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011520737,0,0,0,0,0,0,0
dredged,0,0,0,0,0,0,0,0,0,0,0,0,0.000090277151,0,0,0,0,0,0,0,0,0,0,0,0
accommodate,0,0,0,0,0,0,0,0,0,0,0,0,0.000090277151,0,0,0,0,0,0,0,0,0,0,0,0
two-fold,0,0,0,0,0,0,0.00011142061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mainstream,0,0,0,0,0,0,0,0,0.0002600104,0,0,0,0,0,0,0,0,0,0,0,0,0.00021312873,0,0,0
bench,0,0,0,0,0,0,0.00044568245,0,0,0,0,0,0,0,0,0,0,0.00011520737,0,0,0,0,0,0,0
policymaking,0,0,0,0,0,0,0,0,0,0.000083948959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eeoc,0,0,0,0.00018392496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pregnancy,0,0,0.00068317677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flexi-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010656436,0,0,0
businessowners,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010656436,0,0,0
homemakers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023490721,0,0,0,0,0,0,0,0,0
hhs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031969309,0,0,0
ceta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
widow's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
divorced,0,0,0,0,0,0,0,0,0.000086670133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spouses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042625746,0,0,0
woman's,0,0,0.00017079419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panels,0,0,0.00025619129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
women--to,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010656436,0,0,0
spinal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021312873,0,0,0
cord,0,0,0,0,0,0,0,0,0,0,0,0,0.000090277151,0,0,0,0,0,0,0,0,0,0,0,0
u.n.-declared,0.000099532199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commemorative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011520737,0,0,0,0,0,0,0
mainstreaming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000093940817,0,0
centrality,0.000099532199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
conference's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010656436,0,0,0
have--including,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000089150397,0,0,0,0,0
lives--to,0,0,0.000085397096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coordinator's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011454754
fragmented,0,0,0,0,0,0,0.00011142061,0,0.000086670133,0,0,0.00011534025,0,0,0,0,0.00010699765,0,0,0,0,0,0,0,0
outdated,0,0,0.00051238258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unexpected,0.0001990644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023490721,0,0,0,0,0,0,0,0,0
cubans,0,0,0,0,0,0,0,0,0,0,0,0.00046136101,0,0,0,0,0,0,0,0,0,0,0,0,0
haitians,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011520737,0,0,0,0,0,0,0
resettlement,0,0,0,0,0,0,0,0,0,0,0,0.00046136101,0,0,0,0,0,0,0,0,0,0,0,0,0
max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
cleland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
acknowledgement,0,0,0.000085397096,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
homecoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000089150397,0,0,0,0,0
doomed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035660159,0,0,0,0,0
warrior,0,0,0,0,0,0,0,0,0,0.000083948959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
outreach,0,0,0,0,0,0,0,0,0.000086670133,0,0,0,0,0,0,0.00023490721,0,0,0,0,0,0,0,0,0
grappled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000075046904,0,0,0,0,0,0
substances,0,0,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0.000075046904,0,0,0,0,0,0
herbicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011745361,0,0,0,0,0,0,0,0,0
orange,0,0,0,0,0,0.00011444266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
service-connected,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out-patient,0,0,0,0.00006130832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
median,0,0,0,0,0,0,0,0,0.000086670133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
onerous,0,0,0,0,0,0,0,0,0,0,0.000064399794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021312873,0,0,0
federal-state-local,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010795639,0
counter-cyclical,0,0,0,0,0,0,0,0,0,0,0,0.00046136101,0,0,0,0,0,0,0,0,0,0,0,0,0
urban-oriented,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011520737,0,0,0,0,0,0,0
udag,0,0,0,0,0,0.00057221332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdbg,0.0002985966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
